# 1time	2zRef	3thetaRef	4phiRef	5psiRef	6Ez	7Etheta	8Ephi	9Epsi	10Upuissance	11utheta	12uphi	13upsi	14PWMM1	15PWMM2	16PWMM3	17PWMM4
0.316000	0.800000	0.000000	0.000000	0.000000	0.784636	-0.001741	-0.001650	-0.000020	250.000000	-0.038690	-0.035632	0.000000	250.074326	250.003067	249.925674	249.996933
0.318000	0.800000	0.000000	0.000000	0.000000	0.784629	-0.001687	-0.001684	-0.000026	250.000000	-0.037638	-0.036355	0.000000	250.074005	250.001282	249.925995	249.998718
0.320000	0.800000	0.000000	0.000000	0.000000	0.784622	-0.001629	-0.001710	-0.000032	250.000000	-0.036514	-0.036913	0.000000	250.073425	249.999603	249.926575	250.000397
0.322000	0.800000	0.000000	0.000000	0.000000	0.784615	-0.001586	-0.001727	-0.000037	250.000000	-0.035695	-0.037275	0.000000	250.072968	249.998413	249.927032	250.001587
0.324000	0.800000	0.000000	0.000000	0.000000	0.784608	-0.001558	-0.001734	-0.000041	250.000000	-0.035149	-0.037462	0.000000	250.072617	249.997696	249.927383	250.002304
0.326000	0.800000	0.000000	0.000000	0.000000	0.784601	-0.001541	-0.001734	-0.000044	250.000000	-0.034844	-0.037495	0.000000	250.072342	249.997360	249.927658	250.002640
0.328000	0.800000	0.000000	0.000000	0.000000	0.784595	-0.001519	-0.001729	-0.000046	250.000000	-0.034430	-0.037417	0.000000	250.071838	249.997009	249.928162	250.002991
0.330000	0.800000	0.000000	0.000000	0.000000	0.784589	-0.001492	-0.001718	-0.000048	250.000000	-0.033919	-0.037242	0.000000	250.071167	249.996674	249.928833	250.003326
0.332000	0.800000	0.000000	0.000000	0.000000	0.784582	-0.001476	-0.001701	-0.000050	250.000000	-0.033632	-0.036942	0.000000	250.070572	249.996689	249.929428	250.003311
0.334000	0.800000	0.000000	0.000000	0.000000	0.784576	-0.001470	-0.001679	-0.000051	250.000000	-0.033542	-0.036534	0.000000	250.070068	249.997009	249.929932	250.002991
0.336000	0.800000	0.000000	0.000000	0.000000	0.784570	-0.001472	-0.001653	-0.000051	250.000000	-0.033626	-0.036031	0.000000	250.069656	249.997604	249.930344	250.002396
0.338000	0.800000	0.000000	0.000000	0.000000	0.784564	-0.001483	-0.001622	-0.000052	250.000000	-0.033873	-0.035458	0.000000	250.069336	249.998413	249.930664	250.001587
0.340000	0.800000	0.000000	0.000000	0.000000	0.784558	-0.001501	-0.001589	-0.000052	250.000000	-0.034263	-0.034824	0.000000	250.069077	249.999435	249.930923	250.000565
0.342000	0.800000	0.000000	0.000000	0.000000	0.784553	-0.001526	-0.001555	-0.000053	250.000000	-0.034788	-0.034184	0.000000	250.068970	250.000610	249.931030	249.999390
0.344000	0.800000	0.000000	0.000000	0.000000	0.784547	-0.001557	-0.001522	-0.000053	250.000000	-0.035432	-0.033539	0.000000	250.068970	250.001892	249.931030	249.998108
0.346000	0.800000	0.000000	0.000000	0.000000	0.784542	-0.001592	-0.001488	-0.000054	250.000000	-0.036179	-0.032891	0.000000	250.069077	250.003281	249.930923	249.996719
0.348000	0.800000	0.000000	0.000000	0.000000	0.784536	-0.001618	-0.001455	-0.000055	250.000000	-0.036726	-0.032267	0.000000	250.069000	250.004456	249.931000	249.995544
0.350000	0.800000	0.000000	0.000000	0.000000	0.784531	-0.001635	-0.001424	-0.000057	250.000000	-0.037094	-0.031665	0.000000	250.068756	250.005432	249.931244	249.994568
0.352000	0.800000	0.000000	0.000000	0.000000	0.784526	-0.001643	-0.001393	-0.000058	250.000000	-0.037287	-0.031081	0.000000	250.068375	250.006210	249.931625	249.993790
0.354000	0.800000	0.000000	0.000000	0.000000	0.784521	-0.001643	-0.001363	-0.000059	250.000000	-0.037325	-0.030512	0.000000	250.067841	250.006805	249.932159	249.993195
0.356000	0.800000	0.000000	0.000000	0.000000	0.784516	-0.001637	-0.001334	-0.000059	250.000000	-0.037226	-0.029958	0.000000	250.067184	250.007278	249.932816	249.992722
0.358000	0.800000	0.000000	0.000000	0.000000	0.784511	-0.001640	-0.001305	-0.000060	250.000000	-0.037317	-0.029407	0.000000	250.066727	250.007919	249.933273	249.992081
0.360000	0.800000	0.000000	0.000000	0.000000	0.784507	-0.001651	-0.001277	-0.000061	250.000000	-0.037577	-0.028858	0.000000	250.066437	250.008728	249.933563	249.991272
0.362000	0.800000	0.000000	0.000000	0.000000	0.784502	-0.001669	-0.001248	-0.000062	250.000000	-0.037983	-0.028313	0.000000	250.066299	250.009659	249.933701	249.990341
0.364000	0.800000	0.000000	0.000000	0.000000	0.784497	-0.001679	-0.001220	-0.000064	250.000000	-0.038209	-0.027768	0.000000	250.065979	250.010437	249.934021	249.989563
0.366000	0.800000	0.000000	0.000000	0.000000	0.784493	-0.001681	-0.001191	-0.000065	250.000000	-0.038275	-0.027224	0.000000	250.065491	250.011047	249.934509	249.988953
0.368000	0.800000	0.000000	0.000000	0.000000	0.784508	-0.001676	-0.001163	-0.000064	250.000000	-0.038208	-0.026674	0.000000	250.064880	250.011536	249.935120	249.988464
0.370000	0.800000	0.000000	0.000000	0.000000	0.784523	-0.001665	-0.001134	-0.000063	250.000000	-0.038023	-0.026120	0.000000	250.064148	250.011902	249.935852	249.988098
0.372000	0.800000	0.000000	0.000000	0.000000	0.784538	-0.001649	-0.001105	-0.000060	250.000000	-0.037735	-0.025562	0.000000	250.063293	250.012177	249.936707	249.987823
0.374000	0.800000	0.000000	0.000000	0.000000	0.784552	-0.001628	-0.001076	-0.000056	250.000000	-0.037345	-0.024999	0.000000	250.062332	250.012344	249.937668	249.987656
0.376000	0.800000	0.000000	0.000000	0.000000	0.784567	-0.001602	-0.001046	-0.000051	250.000000	-0.036864	-0.024432	0.000000	250.061295	250.012436	249.938705	249.987564
0.378000	0.800000	0.000000	0.000000	0.000000	0.784580	-0.001573	-0.001016	-0.000047	250.000000	-0.036318	-0.023850	0.000000	250.060165	250.012466	249.939835	249.987534
0.380000	0.800000	0.000000	0.000000	0.000000	0.784594	-0.001541	-0.000985	-0.000042	250.000000	-0.035714	-0.023256	0.000000	250.058975	250.012466	249.941025	249.987534
0.382000	0.800000	0.000000	0.000000	0.000000	0.784607	-0.001507	-0.000954	-0.000038	250.000000	-0.035060	-0.022653	0.000000	250.057724	250.012405	249.942276	249.987595
0.384000	0.800000	0.000000	0.000000	0.000000	0.784620	-0.001471	-0.000923	-0.000034	250.000000	-0.034373	-0.022039	0.000000	250.056412	250.012344	249.943588	249.987656
0.386000	0.800000	0.000000	0.000000	0.000000	0.784633	-0.001434	-0.000891	-0.000031	250.000000	-0.033658	-0.021415	0.000000	250.055069	250.012253	249.944931	249.987747
0.388000	0.800000	0.000000	0.000000	0.000000	0.784645	-0.001396	-0.000859	-0.000030	250.000000	-0.032918	-0.020807	0.000000	250.053726	250.012100	249.946274	249.987900
0.390000	0.800000	0.000000	0.000000	0.000000	0.784658	-0.001356	-0.000829	-0.000029	250.000000	-0.032159	-0.020211	0.000000	250.052383	250.011948	249.947617	249.988052
0.392000	0.800000	0.000000	0.000000	0.000000	0.784670	-0.001316	-0.000799	-0.000029	250.000000	-0.031384	-0.019630	0.000000	250.051010	250.011765	249.948990	249.988235
0.394000	0.800000	0.000000	0.000000	0.000000	0.784681	-0.001291	-0.000770	-0.000030	250.000000	-0.030911	-0.019069	0.000000	250.049988	250.011841	249.950012	249.988159
0.396000	0.800000	0.000000	0.000000	0.000000	0.784693	-0.001280	-0.000742	-0.000031	250.000000	-0.030706	-0.018529	0.000000	250.049225	250.012177	249.950775	249.987823
0.398000	0.800000	0.000000	0.000000	0.000000	0.784704	-0.001280	-0.000715	-0.000032	250.000000	-0.030730	-0.018003	0.000000	250.048737	250.012726	249.951263	249.987274
0.400000	0.800000	0.000000	0.000000	0.000000	0.784715	-0.001290	-0.000689	-0.000032	250.000000	-0.030955	-0.017490	0.000000	250.048447	250.013474	249.951553	249.986526
0.402000	0.800000	0.000000	0.000000	0.000000	0.784726	-0.001309	-0.000663	-0.000032	250.000000	-0.031358	-0.016991	0.000000	250.048355	250.014359	249.951645	249.985641
0.404000	0.800000	0.000000	0.000000	0.000000	0.784737	-0.001335	-0.000623	-0.000032	250.000000	-0.031917	-0.016190	0.000000	250.048111	250.015732	249.951889	249.984268
0.406000	0.800000	0.000000	0.000000	0.000000	0.784747	-0.001369	-0.000569	-0.000032	250.000000	-0.032613	-0.015123	0.000000	250.047729	250.017487	249.952271	249.982513
0.408000	0.800000	0.000000	0.000000	0.000000	0.784757	-0.001408	-0.000505	-0.000032	250.000000	-0.033425	-0.013858	0.000000	250.047287	250.019577	249.952713	249.980423
0.410000	0.800000	0.000000	0.000000	0.000000	0.784768	-0.001452	-0.000433	-0.000032	250.000000	-0.034336	-0.012420	0.000000	250.046753	250.021912	249.953247	249.978088
0.412000	0.800000	0.000000	0.000000	0.000000	0.784777	-0.001500	-0.000353	-0.000031	250.000000	-0.035335	-0.010832	0.000000	250.046173	250.024506	249.953827	249.975494
0.414000	0.800000	0.000000	0.000000	0.000000	0.784767	-0.001553	-0.000267	-0.000030	250.000000	-0.036413	-0.009115	0.000000	250.045517	250.027298	249.954483	249.972702
0.416000	0.800000	0.000000	0.000000	0.000000	0.784757	-0.001608	-0.000175	-0.000029	250.000000	-0.037559	-0.007286	0.000000	250.044830	250.030273	249.955170	249.969727
0.418000	0.800000	0.000000	0.000000	0.000000	0.784748	-0.001667	-0.000078	-0.000027	250.000000	-0.038755	-0.005350	0.000000	250.044113	250.033401	249.955887	249.966599
0.420000	0.800000	0.000000	0.000000	0.000000	0.784738	-0.001727	0.000023	-0.000026	250.000000	-0.039992	-0.003324	0.000000	250.043320	250.036667	249.956680	249.963333
0.422000	0.800000	0.000000	0.000000	0.000000	0.784729	-0.001788	0.000128	-0.000024	250.000000	-0.041263	-0.001221	0.000000	250.042480	250.040039	249.957520	249.959961
0.424001	0.800000	0.000000	0.000000	0.000000	0.784720	-0.001851	0.000219	-0.000023	250.000000	-0.042554	0.000602	0.000000	250.041962	250.043152	249.958038	249.956848
0.426001	0.800000	0.000000	0.000000	0.000000	0.784711	-0.001915	0.000297	-0.000022	250.000000	-0.043860	0.002173	0.000000	250.041687	250.046021	249.958313	249.953979
0.428001	0.800000	0.000000	0.000000	0.000000	0.784702	-0.001978	0.000364	-0.000021	250.000000	-0.045173	0.003520	0.000000	250.041641	250.048691	249.958359	249.951309
0.430001	0.800000	0.000000	0.000000	0.000000	0.784694	-0.002042	0.000421	-0.000021	250.000000	-0.046489	0.004667	0.000000	250.041824	250.051163	249.958176	249.948837
0.432001	0.800000	0.000000	0.000000	0.000000	0.784685	-0.002106	0.000469	-0.000022	250.000000	-0.047806	0.005634	0.000000	250.042175	250.053436	249.957825	249.946564
0.434001	0.800000	0.000000	0.000000	0.000000	0.784677	-0.002170	0.000509	-0.000023	250.000000	-0.049129	0.006449	0.000000	250.042679	250.055588	249.957321	249.944412
0.436001	0.800000	0.000000	0.000000	0.000000	0.784669	-0.002234	0.000543	-0.000024	250.000000	-0.050456	0.007128	0.000000	250.043335	250.057587	249.956665	249.942413
0.438001	0.800000	0.000000	0.000000	0.000000	0.784661	-0.002282	0.000569	-0.000026	250.000000	-0.051456	0.007670	0.000000	250.043777	250.059128	249.956223	249.940872
0.440001	0.800000	0.000000	0.000000	0.000000	0.784654	-0.002315	0.000590	-0.000027	250.000000	-0.052166	0.008089	0.000000	250.044083	250.060257	249.955917	249.939743
0.442001	0.800000	0.000000	0.000000	0.000000	0.784646	-0.002335	0.000605	-0.000029	250.000000	-0.052619	0.008400	0.000000	250.044220	250.061005	249.955780	249.938995
0.444001	0.800000	0.000000	0.000000	0.000000	0.784639	-0.002344	0.000614	-0.000032	250.000000	-0.052844	0.008609	0.000000	250.044235	250.061447	249.955765	249.938553
0.446001	0.800000	0.000000	0.000000	0.000000	0.784631	-0.002343	0.000620	-0.000037	250.000000	-0.052866	0.008729	0.000000	250.044144	250.061600	249.955856	249.938400
0.448001	0.800000	0.000000	0.000000	0.000000	0.784624	-0.002333	0.000622	-0.000043	250.000000	-0.052728	0.008791	0.000000	250.043945	250.061523	249.956055	249.938477
0.450001	0.800000	0.000000	0.000000	0.000000	0.784617	-0.002317	0.000622	-0.000049	250.000000	-0.052448	0.008801	0.000000	250.043640	250.061249	249.956360	249.938751
0.452001	0.800000	0.000000	0.000000	0.000000	0.784610	-0.002295	0.000620	-0.000056	250.000000	-0.052042	0.008765	0.000000	250.043289	250.060806	249.956711	249.939194
0.454001	0.800000	0.000000	0.000000	0.000000	0.784604	-0.002266	0.000616	-0.000061	250.000000	-0.051511	0.008698	0.000000	250.042816	250.060211	249.957184	249.939789
0.456001	0.800000	0.000000	0.000000	0.000000	0.784597	-0.002231	0.000610	-0.000066	250.000000	-0.050869	0.008603	0.000000	250.042267	250.059479	249.957733	249.940521
0.458001	0.800000	0.000000	0.000000	0.000000	0.784571	-0.002193	0.000604	-0.000071	250.000000	-0.050144	0.008484	0.000000	250.041656	250.058624	249.958344	249.941376
0.460001	0.800000	0.000000	0.000000	0.000000	0.784545	-0.002151	0.000596	-0.000075	250.000000	-0.049347	0.008343	0.000000	250.041000	250.057693	249.959000	249.942307
0.462001	0.800000	0.000000	0.000000	0.000000	0.784520	-0.002106	0.000588	-0.000080	250.000000	-0.048488	0.008183	0.000000	250.040314	250.056671	249.959686	249.943329
0.464001	0.800000	0.000000	0.000000	0.000000	0.784496	-0.002059	0.000578	-0.000084	250.000000	-0.047587	0.008004	0.000000	250.039581	250.055603	249.960419	249.944397
0.466001	0.800000	0.000000	0.000000	0.000000	0.784472	-0.002010	0.000568	-0.000087	250.000000	-0.046653	0.007807	0.000000	250.038834	250.054459	249.961166	249.945541
0.468001	0.800000	0.000000	0.000000	0.000000	0.784448	-0.001959	0.000557	-0.000089	250.000000	-0.045674	0.007599	0.000000	250.038071	250.053268	249.961929	249.946732
0.470001	0.800000	0.000000	0.000000	0.000000	0.784425	-0.001906	0.000545	-0.000090	250.000000	-0.044657	0.007382	0.000000	250.037277	250.052048	249.962723	249.947952
0.472001	0.800000	0.000000	0.000000	0.000000	0.784402	-0.001852	0.000534	-0.000091	250.000000	-0.043608	0.007157	0.000000	250.036453	250.050766	249.963547	249.949234
0.474001	0.800000	0.000000	0.000000	0.000000	0.784380	-0.001798	0.000522	-0.000092	250.000000	-0.042559	0.006938	0.000000	250.035614	250.049500	249.964386	249.950500
0.476001	0.800000	0.000000	0.000000	0.000000	0.784358	-0.001744	0.000511	-0.000092	250.000000	-0.041511	0.006726	0.000000	250.034775	250.048233	249.965225	249.951767
0.478001	0.800000	0.000000	0.000000	0.000000	0.784337	-0.001690	0.000499	-0.000091	250.000000	-0.040463	0.006494	0.000000	250.033966	250.046967	249.966034	249.953033
0.480001	0.800000	0.000000	0.000000	0.000000	0.784316	-0.001636	0.000486	-0.000088	250.000000	-0.039416	0.006245	0.000000	250.033173	250.045654	249.966827	249.954346
0.482001	0.800000	0.000000	0.000000	0.000000	0.784296	-0.001582	0.000472	-0.000083	250.000000	-0.038372	0.005982	0.000000	250.032394	250.044357	249.967606	249.955643
0.484001	0.800000	0.000000	0.000000	0.000000	0.784276	-0.001528	0.000459	-0.000077	250.000000	-0.037325	0.005728	0.000000	250.031601	250.043045	249.968399	249.956955
0.486001	0.800000	0.000000	0.000000	0.000000	0.784256	-0.001474	0.000446	-0.000070	250.000000	-0.036276	0.005482	0.000000	250.030792	250.041748	249.969208	249.958252
0.488001	0.800000	0.000000	0.000000	0.000000	0.784237	-0.001420	0.000434	-0.000063	250.000000	-0.035220	0.005235	0.000000	250.029984	250.040451	249.970016	249.959549
0.490001	0.800000	0.000000	0.000000	0.000000	0.784218	-0.001365	0.000421	-0.000056	250.000000	-0.034160	0.004989	0.000000	250.029175	250.039154	249.970825	249.960846
0.492001	0.800000	0.000000	0.000000	0.000000	0.784199	-0.001311	0.000408	-0.000048	250.000000	-0.033098	0.004743	0.000000	250.028351	250.037842	249.971649	249.962158
0.494001	0.800000	0.000000	0.000000	0.000000	0.784181	-0.001257	0.000396	-0.000041	250.000000	-0.032041	0.004502	0.000000	250.027542	250.036545	249.972458	249.963455
0.496001	0.800000	0.000000	0.000000	0.000000	0.784163	-0.001203	0.000384	-0.000034	250.000000	-0.030990	0.004266	0.000000	250.026718	250.035263	249.973282	249.964737
0.498001	0.800000	0.000000	0.000000	0.000000	0.784146	-0.001150	0.000372	-0.000027	250.000000	-0.029946	0.004047	0.000000	250.025909	250.033997	249.974091	249.966003
0.500001	0.800000	0.000000	0.000000	0.000000	0.784129	-0.001097	0.000362	-0.000020	250.000000	-0.028911	0.003844	0.000000	250.025070	250.032761	249.974930	249.967239
0.502001	0.800000	0.000000	0.000000	0.000000	0.784112	-0.001045	0.000352	-0.000013	250.000000	-0.027886	0.003656	0.000000	250.024231	250.031555	249.975769	249.968445
0.504001	0.800000	0.000000	0.000000	0.000000	0.784096	-0.000993	0.000342	-0.000006	250.000000	-0.026871	0.003472	0.000000	250.023392	250.030350	249.976608	249.969650
0.506001	0.800000	0.000000	0.000000	0.000000	0.784080	-0.000942	0.000333	0.000001	250.000000	-0.025867	0.003292	0.000000	250.022568	250.029160	249.977432	249.970840
0.508001	0.800000	0.000000	0.000000	0.000000	0.784064	-0.000892	0.000324	0.000008	250.000000	-0.024879	0.003117	0.000000	250.021759	250.027985	249.978241	249.972015
0.510001	0.800000	0.000000	0.000000	0.000000	0.784049	-0.000842	0.000315	0.000014	250.000000	-0.023907	0.002946	0.000000	250.020966	250.026855	249.979034	249.973145
0.512001	0.800000	0.000000	0.000000	0.000000	0.784033	-0.000793	0.000306	0.000020	250.000000	-0.022951	0.002779	0.000000	250.020172	250.025726	249.979828	249.974274
0.514000	0.800000	0.000000	0.000000	0.000000	0.784019	-0.000746	0.000298	0.000025	250.000000	-0.022006	0.002611	0.000000	250.019394	250.024612	249.980606	249.975388
0.516000	0.800000	0.000000	0.000000	0.000000	0.784004	-0.000698	0.000289	0.000030	250.000000	-0.021074	0.002444	0.000000	250.018631	250.023514	249.981369	249.976486
0.518000	0.800000	0.000000	0.000000	0.000000	0.783990	-0.000651	0.000280	0.000035	250.000000	-0.020150	0.002273	0.000000	250.017883	250.022430	249.982117	249.977570
0.520000	0.800000	0.000000	0.000000	0.000000	0.783976	-0.000605	0.000271	0.000040	250.000000	-0.019236	0.002098	0.000000	250.017136	250.021347	249.982864	249.978653
0.522000	0.800000	0.000000	0.000000	0.000000	0.783962	-0.000559	0.000262	0.000044	250.000000	-0.018331	0.001922	0.000000	250.016403	250.020248	249.983597	249.979752
0.524000	0.800000	0.000000	0.000000	0.000000	0.783949	-0.000513	0.000254	0.000049	250.000000	-0.017420	0.001760	0.000000	250.015671	250.019180	249.984329	249.980820
0.526000	0.800000	0.000000	0.000000	0.000000	0.783936	-0.000467	0.000246	0.000053	250.000000	-0.016505	0.001612	0.000000	250.014893	250.018127	249.985107	249.981873
0.528000	0.800000	0.000000	0.000000	0.000000	0.783923	-0.000421	0.000239	0.000057	250.000000	-0.015588	0.001472	0.000000	250.014130	250.017059	249.985870	249.982941
0.530000	0.800000	0.000000	0.000000	0.000000	0.783910	-0.000375	0.000232	0.000061	250.000000	-0.014672	0.001339	0.000000	250.013336	250.016022	249.986664	249.983978
0.532000	0.800000	0.000000	0.000000	0.000000	0.783898	-0.000328	0.000226	0.000065	250.000000	-0.013758	0.001213	0.000000	250.012543	250.014984	249.987457	249.985016
0.534000	0.800000	0.000000	0.000000	0.000000	0.783886	-0.000283	0.000219	0.000068	250.000000	-0.012855	0.001085	0.000000	250.011765	250.013931	249.988235	249.986069
0.536000	0.800000	0.000000	0.000000	0.000000	0.783874	-0.000238	0.000212	0.000070	250.000000	-0.011965	0.000956	0.000000	250.011002	250.012924	249.988998	249.987076
0.538000	0.800000	0.000000	0.000000	0.000000	0.783862	-0.000210	0.000205	0.000072	250.000000	-0.011398	0.000816	0.000000	250.010574	250.012222	249.989426	249.987778
0.540000	0.800000	0.000000	0.000000	0.000000	0.783851	-0.000195	0.000198	0.000072	250.000000	-0.011116	0.000669	0.000000	250.010452	250.011795	249.989548	249.988205
0.542000	0.800000	0.000000	0.000000	0.000000	0.783840	-0.000194	0.000190	0.000072	250.000000	-0.011088	0.000515	0.000000	250.010574	250.011612	249.989426	249.988388
